elapsed_s,leg,sign,phase,timestamp,cmd_vx,odom_vx,odom_vy,odom_omega,act_base_left_wheel,act_base_back_wheel,act_base_right_wheel,pos_right_gripper,pos_right_shoulder_lift,pos_right_shoulder_pan,pos_right_elbow_flex,load_right_gripper,load_right_shoulder_lift,load_right_shoulder_pan,load_right_elbow_flex,grip_dev
15.656,5,-1,ramp_up,2026-08-05T21:03:37.886993+00:00,-0.0251,0.0022,-0.0013,-0.59,-50,0,0,2455,2098,1970,2133,40,112,1046,86,0
15.701,5,-1,ramp_up,2026-08-05T21:03:37.932499+00:00,-0.0501,-0.0022,-0.0013,-0.59,0,0,-50,2455,2098,1970,2133,40,112,1046,86,0
15.751,5,-1,ramp_up,2026-08-05T21:03:37.982330+00:00,-0.0751,0.0,0.0,0.0,0,0,0,2455,2098,1970,2133,40,112,1046,86,0
15.801,5,-1,ramp_up,2026-08-05T21:03:38.032539+00:00,-0.1002,-0.0022,0.0013,0.59,50,0,0,2455,2098,1971,2133,40,112,1044,86,0
15.853,5,-1,ramp_up,2026-08-05T21:03:38.084400+00:00,-0.1252,-0.0155,-0.0064,-2.93,50,0,-300,2455,2098,1972,2133,40,112,1042,86,0
15.902,5,-1,ramp_up,2026-08-05T21:03:38.133443+00:00,-0.1505,-0.0332,-0.0013,-0.59,350,0,-400,2455,2098,1972,2133,40,112,1042,86,0
15.952,5,-1,ramp_up,2026-08-05T21:03:38.183088+00:00,-0.1755,-0.0399,-0.0026,-1.17,400,0,-500,2455,2098,1973,2133,40,112,20,86,0
16.003,5,-1,ramp_up,2026-08-05T21:03:38.233949+00:00,-0.2007,-0.0443,-0.0,0.0,500,0,-500,2455,2098,1974,2133,40,112,0,86,0
16.053,5,-1,ramp_up,2026-08-05T21:03:38.284471+00:00,-0.226,-0.0554,-0.0013,-0.59,600,0,-650,2455,2098,1974,2133,40,112,0,86,0
16.103,5,-1,ramp_up,2026-08-05T21:03:38.334838+00:00,-0.2512,-0.0664,-0.0,0.0,750,0,-750,2455,2098,1974,2133,40,112,0,86,0
16.155,5,-1,ramp_up,2026-08-05T21:03:38.386127+00:00,-0.2765,-0.0753,-0.0,0.0,850,0,-850,2455,2098,1974,2133,40,112,0,86,0
16.204,5,-1,dwell,2026-08-05T21:03:38.435815+00:00,-0.3,-0.0819,0.0013,0.59,950,0,-900,2455,2098,1972,2133,40,112,1042,86,0
16.26,5,-1,dwell,2026-08-05T21:03:38.490966+00:00,-0.3,-0.093,-0.0,0.0,1050,0,-1050,2455,2098,1972,2133,40,112,1042,86,0
16.306,5,-1,dwell,2026-08-05T21:03:38.537098+00:00,-0.3,-0.1063,0.0026,1.17,1250,0,-1150,2455,2098,1971,2133,40,112,1044,86,0
16.355,5,-1,dwell,2026-08-05T21:03:38.586062+00:00,-0.3,-0.1085,0.0038,0.0,1250,-50,-1200,2455,2098,1971,2133,40,112,1044,86,0
16.405,5,-1,dwell,2026-08-05T21:03:38.636187+00:00,-0.3,-0.1129,-0.0038,-0.0,1250,50,-1300,2455,2098,1971,2133,40,112,1044,86,0
16.457,5,-1,dwell,2026-08-05T21:03:38.688823+00:00,-0.3,-0.1262,0.0013,-1.17,1400,-50,-1450,2455,2098,1973,2133,40,112,20,86,0
16.505,5,-1,dwell,2026-08-05T21:03:38.736458+00:00,-0.3,-0.1373,0.0026,-0.59,1550,-50,-1550,2455,2098,1974,2133,40,112,0,86,0
16.555,5,-1,dwell,2026-08-05T21:03:38.786317+00:00,-0.3,-0.1483,0.0013,-1.17,1650,-50,-1700,2455,2098,1974,2133,40,112,0,86,0
16.606,5,-1,ramp_down,2026-08-05T21:03:38.836931+00:00,-0.2978,-0.1572,0.0013,-1.17,1750,-50,-1800,2455,2098,1974,2133,40,112,0,86,0
16.655,5,-1,ramp_down,2026-08-05T21:03:38.886775+00:00,-0.2727,-0.1661,-0.0013,1.17,1900,50,-1850,2455,2098,1974,2133,40,112,0,86,0
16.705,5,-1,ramp_down,2026-08-05T21:03:38.936655+00:00,-0.2477,-0.1749,0.0038,0.0,2000,-50,-1950,2455,2098,1973,2133,40,112,0,86,0
16.755,5,-1,ramp_down,2026-08-05T21:03:38.986752+00:00,-0.2226,-0.1793,-0.0013,-0.59,2000,0,-2050,2455,2098,1971,2133,40,112,1048,86,0
16.806,5,-1,ramp_down,2026-08-05T21:03:39.037361+00:00,-0.1976,-0.1771,-0.0026,-1.17,1950,0,-2050,2455,2098,1969,2133,40,112,1052,86,0
16.855,5,-1,ramp_down,2026-08-05T21:03:39.086843+00:00,-0.1726,-0.1727,-0.0026,-1.17,1900,0,-2000,2455,2098,1967,2133,40,112,1056,86,0
16.906,5,-1,ramp_down,2026-08-05T21:03:39.136924+00:00,-0.1475,-0.1793,-0.0038,-1.76,1950,0,-2100,2455,2098,1966,2133,40,112,1058,86,0
16.956,5,-1,ramp_down,2026-08-05T21:03:39.187273+00:00,-0.1225,-0.1749,-0.0064,0.59,1950,100,-2000,2455,2098,1966,2133,40,112,1054,86,0
17.01,5,-1,ramp_down,2026-08-05T21:03:39.240910+00:00,-0.0974,-0.1749,-0.0064,0.59,1950,100,-2000,2455,2098,1966,2133,40,112,1054,86,0
17.061,5,-1,ramp_down,2026-08-05T21:03:39.292658+00:00,-0.0722,-0.1727,-0.0026,0.59,1950,50,-1950,2455,2098,1967,2133,40,112,1052,86,0
17.108,5,-1,ramp_down,2026-08-05T21:03:39.338997+00:00,-0.0469,-0.1661,0.0013,0.59,1900,0,-1850,2455,2098,1967,2133,40,112,1052,86,0
17.158,5,-1,ramp_down,2026-08-05T21:03:39.389019+00:00,-0.0217,-0.1528,0.0038,-1.76,1700,-100,-1750,2455,2098,1968,2133,40,112,1046,86,0
