elapsed_s,leg,sign,phase,timestamp,cmd_vx,odom_vx,odom_vy,odom_omega,act_base_left_wheel,act_base_back_wheel,act_base_right_wheel,pos_right_gripper,pos_right_shoulder_lift,pos_right_shoulder_pan,pos_right_elbow_flex,load_right_gripper,load_right_shoulder_lift,load_right_shoulder_pan,load_right_elbow_flex,grip_dev
0.013,0,1,ramp_up,2026-08-05T21:00:26.942499+00:00,0.0,0.0,-0.0026,0.59,0,50,0,2432,2097,1965,2132,32,110,1056,84,0
0.055,0,1,ramp_up,2026-08-05T21:00:26.984267+00:00,0.0125,0.0,0.0026,-0.59,0,-50,0,2432,2097,1965,2132,32,110,1056,84,0
0.105,0,1,ramp_up,2026-08-05T21:00:27.034655+00:00,0.0251,-0.0022,0.0013,-1.17,0,-50,-50,2432,2097,1965,2132,32,110,1056,84,0
0.156,0,1,ramp_up,2026-08-05T21:00:27.085330+00:00,0.0378,0.0,0.0026,-0.59,0,-50,0,2432,2097,1965,2132,32,110,1056,84,0
0.206,0,1,ramp_up,2026-08-05T21:00:27.135710+00:00,0.0504,0.0,0.0,0.0,0,0,0,2432,2097,1965,2132,32,110,1056,84,0
0.262,0,1,ramp_up,2026-08-05T21:00:27.191310+00:00,0.063,0.0244,0.0013,2.34,-200,50,350,2432,2097,1965,2132,32,110,1056,84,0
0.307,0,1,ramp_up,2026-08-05T21:00:27.237000+00:00,0.0755,0.0332,0.0038,0.0,-350,-50,400,2432,2097,1965,2132,32,110,1056,84,0
0.357,0,1,ramp_up,2026-08-05T21:00:27.286024+00:00,0.0881,0.0399,-0.0026,0.59,-450,50,450,2432,2097,1965,2132,32,110,1056,84,0
0.407,0,1,ramp_up,2026-08-05T21:00:27.336142+00:00,0.1006,0.0465,0.0038,-0.0,-500,-50,550,2432,2097,1964,2132,32,110,1062,84,0
0.46,0,1,ramp_up,2026-08-05T21:00:27.389114+00:00,0.1131,0.0531,-0.0026,0.59,-600,50,600,2432,2097,1964,2132,32,110,1058,84,0
0.511,0,1,ramp_up,2026-08-05T21:00:27.440722+00:00,0.1257,0.0664,0.0,0.0,-750,0,750,2432,2097,1964,2132,32,110,1058,84,0
0.557,0,1,ramp_up,2026-08-05T21:00:27.486900+00:00,0.1383,0.0709,0.0,0.0,-800,0,800,2432,2097,1964,2132,32,110,1058,84,0
0.607,0,1,ramp_up,2026-08-05T21:00:27.536921+00:00,0.1508,0.0841,0.0,0.0,-950,0,950,2432,2097,1964,2132,32,110,1058,84,0
0.657,0,1,ramp_up,2026-08-05T21:00:27.586996+00:00,0.1633,0.0908,-0.0013,1.17,-1000,50,1050,2432,2097,1964,2132,32,110,1058,84,0
0.708,0,1,ramp_up,2026-08-05T21:00:27.637880+00:00,0.1759,0.1041,-0.0013,-0.59,-1200,0,1150,2432,2097,1964,2132,32,110,1058,84,0
0.758,0,1,ramp_up,2026-08-05T21:00:27.687561+00:00,0.1884,0.1129,-0.0013,1.17,-1250,50,1300,2432,2097,1964,2132,32,110,1058,84,0
0.809,0,1,ramp_up,2026-08-05T21:00:27.738436+00:00,0.2011,0.1218,-0.0013,1.17,-1350,50,1400,2432,2097,1964,2132,32,110,1058,84,0
0.859,0,1,ramp_up,2026-08-05T21:00:27.788883+00:00,0.2137,0.124,0.0,0.0,-1400,0,1400,2432,2097,1964,2132,32,110,1058,84,0
0.91,0,1,ramp_up,2026-08-05T21:00:27.839424+00:00,0.2263,0.1417,0.0102,1.17,-1500,-100,1700,2432,2097,1964,2132,32,110,1058,84,0
0.961,0,1,ramp_up,2026-08-05T21:00:27.890033+00:00,0.2389,0.1461,0.0026,-0.59,-1650,-50,1650,2432,2097,1964,2132,32,110,1058,84,0
1.011,0,1,ramp_up,2026-08-05T21:00:27.940849+00:00,0.2516,0.1572,-0.0013,-0.59,-1800,0,1750,2432,2097,1964,2132,32,110,1058,84,0
1.061,0,1,ramp_up,2026-08-05T21:00:27.990885+00:00,0.2642,0.1661,0.0013,-1.17,-1900,-50,1850,2432,2097,1964,2132,32,110,1058,84,0
1.112,0,1,ramp_up,2026-08-05T21:00:28.041444+00:00,0.2768,0.1727,0.0026,1.17,-1900,0,2000,2432,2097,1965,2132,32,110,1052,84,0
1.162,0,1,ramp_up,2026-08-05T21:00:28.092007+00:00,0.2894,0.1771,0.0,0.0,-2000,0,2000,2432,2097,1965,2132,32,110,1056,84,0
1.213,0,1,dwell,2026-08-05T21:00:28.142449+00:00,0.3,0.1793,0.0038,0.0,-2000,-50,2050,2432,2097,1965,2132,32,110,1056,84,0
1.264,0,1,dwell,2026-08-05T21:00:28.193343+00:00,0.3,0.1838,0.0038,1.76,-2000,0,2150,2432,2097,1965,2132,32,110,1056,84,0
1.318,0,1,dwell,2026-08-05T21:00:28.247687+00:00,0.3,0.1816,0.0,0.0,-2050,0,2050,2432,2097,1965,2132,32,110,1056,84,0
1.364,0,1,dwell,2026-08-05T21:00:28.293157+00:00,0.3,0.1838,-0.0013,-0.59,-2100,0,2050,2432,2097,1966,2132,32,110,1054,84,0
1.414,0,1,dwell,2026-08-05T21:00:28.343862+00:00,0.3,0.1838,-0.0013,-0.59,-2100,0,2050,2432,2097,1967,2132,32,110,1052,84,0
1.467,0,1,dwell,2026-08-05T21:00:28.396431+00:00,0.3,0.1882,0.0038,3.52,-2000,50,2250,2432,2097,1967,2132,32,110,1052,84,0
1.52,0,1,dwell,2026-08-05T21:00:28.449088+00:00,0.3,0.1771,-0.0026,0.59,-2000,50,2000,2432,2097,1967,2132,32,110,1052,84,0
1.566,0,1,dwell,2026-08-05T21:00:28.495254+00:00,0.3,0.1771,0.0026,1.17,-1950,0,2050,2432,2097,1966,2132,32,110,1058,84,0
1.616,0,1,ramp_down,2026-08-05T21:00:28.545299+00:00,0.2975,0.1838,0.0013,0.59,-2050,0,2100,2432,2097,1965,2132,32,110,1056,84,0
1.664,0,1,ramp_down,2026-08-05T21:00:28.593996+00:00,0.285,0.1771,-0.0026,-1.17,-2050,0,1950,2432,2097,1964,2132,32,110,1058,84,0
1.715,0,1,ramp_down,2026-08-05T21:00:28.644845+00:00,0.2723,0.1793,0.0013,0.59,-2000,0,2050,2432,2097,1964,2132,32,110,1058,84,0
1.766,0,1,ramp_down,2026-08-05T21:00:28.695438+00:00,0.2597,0.1816,0.0026,1.17,-2000,0,2100,2432,2097,1966,2132,32,110,1054,84,0
1.821,0,1,ramp_down,2026-08-05T21:00:28.750998+00:00,0.2471,0.1838,0.0013,0.59,-2050,0,2100,2432,2097,1968,2132,32,110,1050,84,0
1.866,0,1,ramp_down,2026-08-05T21:00:28.795672+00:00,0.2346,0.1816,0.0051,0.59,-2000,-50,2100,2432,2097,1969,2132,32,110,1048,84,0
1.916,0,1,ramp_down,2026-08-05T21:00:28.845654+00:00,0.222,0.186,0.0051,0.59,-2050,-50,2150,2432,2097,1968,2132,32,110,1054,84,0
1.966,0,1,ramp_down,2026-08-05T21:00:28.895739+00:00,0.2095,0.186,0.0026,1.17,-2050,0,2150,2432,2097,1967,2132,32,110,1056,84,0
2.017,0,1,ramp_down,2026-08-05T21:00:28.946108+00:00,0.197,0.1838,-0.0038,0.0,-2100,50,2050,2432,2097,1965,2132,32,110,1060,84,0
2.067,0,1,ramp_down,2026-08-05T21:00:28.996419+00:00,0.1845,0.1793,-0.0013,-0.59,-2050,0,2000,2432,2097,1965,2132,32,110,1056,84,0
2.119,0,1,ramp_down,2026-08-05T21:00:29.048287+00:00,0.1719,0.1838,0.0038,0.0,-2050,-50,2100,2432,2097,1966,2132,32,110,1054,84,0
2.167,0,1,ramp_down,2026-08-05T21:00:29.096903+00:00,0.1593,0.1771,0.0026,1.17,-1950,0,2050,2432,2097,1968,2132,32,110,1042,84,0
2.218,0,1,ramp_down,2026-08-05T21:00:29.147273+00:00,0.1467,0.1793,0.0038,1.76,-1950,0,2100,2432,2097,1968,2132,32,110,1050,84,0
2.268,0,1,ramp_down,2026-08-05T21:00:29.197888+00:00,0.1341,0.1793,0.0013,0.59,-2000,0,2050,2432,2097,1968,2132,32,110,1050,84,0
2.324,0,1,ramp_down,2026-08-05T21:00:29.253531+00:00,0.1215,0.1838,0.0013,2.34,-2000,50,2150,2432,2097,1966,2132,32,110,1058,84,0
2.369,0,1,ramp_down,2026-08-05T21:00:29.298408+00:00,0.1089,0.1793,-0.0013,-0.59,-2050,0,2000,2432,2097,1965,2132,32,110,1060,84,0
2.419,0,1,ramp_down,2026-08-05T21:00:29.348389+00:00,0.0964,0.1705,-0.0013,-0.59,-1950,0,1900,2432,2097,1965,2132,32,110,1056,84,0
2.469,0,1,ramp_down,2026-08-05T21:00:29.398827+00:00,0.0839,0.1594,0.0051,0.59,-1750,-50,1850,2432,2097,1967,2132,32,110,1048,84,0
2.521,0,1,ramp_down,2026-08-05T21:00:29.450808+00:00,0.0713,0.1528,-0.0064,0.59,-1750,100,1700,2432,2097,1970,2132,32,110,20,84,0
2.573,0,1,ramp_down,2026-08-05T21:00:29.502434+00:00,0.0587,0.1417,0.0077,1.76,-1500,-50,1700,2432,2097,1972,2132,32,110,1042,84,0
2.619,0,1,ramp_down,2026-08-05T21:00:29.548983+00:00,0.0462,0.1284,-0.0051,-2.34,-1550,0,1350,2432,2097,1973,2132,32,110,0,84,0
2.67,0,1,ramp_down,2026-08-05T21:00:29.599681+00:00,0.0336,0.124,0.0,0.0,-1400,0,1400,2432,2097,1972,2132,32,110,1046,84,0
2.72,0,1,ramp_down,2026-08-05T21:00:29.649406+00:00,0.0211,0.1173,-0.0013,-0.59,-1350,0,1300,2432,2097,1970,2132,32,110,1046,84,0
2.77,0,1,ramp_down,2026-08-05T21:00:29.699620+00:00,0.0086,0.1041,-0.0013,-0.59,-1200,0,1150,2432,2097,1969,2132,32,110,1052,84,0
4.34,1,-1,ramp_up,2026-08-05T21:00:31.269447+00:00,-0.0,0.0,0.0,0.0,0,0,0,2432,2097,1967,2132,32,110,1052,84,0
4.392,1,-1,ramp_up,2026-08-05T21:00:31.322019+00:00,-0.0126,0.0,0.0,0.0,0,0,0,2432,2097,1967,2132,32,110,1052,84,0
4.438,1,-1,ramp_up,2026-08-05T21:00:31.367574+00:00,-0.0252,0.0,0.0,0.0,0,0,0,2432,2097,1967,2132,32,110,1052,84,0
4.488,1,-1,ramp_up,2026-08-05T21:00:31.418016+00:00,-0.0378,-0.0022,0.0013,0.59,50,0,0,2432,2097,1967,2132,32,110,1052,84,0
4.539,1,-1,ramp_up,2026-08-05T21:00:31.468247+00:00,-0.0503,-0.0022,-0.0013,-0.59,0,0,-50,2432,2097,1967,2132,32,110,1052,84,0
4.593,1,-1,ramp_up,2026-08-05T21:00:31.522704+00:00,-0.0628,-0.0199,-0.0013,-0.59,200,0,-250,2432,2097,1966,2132,32,110,1054,84,0
4.639,1,-1,ramp_up,2026-08-05T21:00:31.568093+00:00,-0.0753,-0.0288,-0.0013,-0.59,300,0,-350,2432,2097,1966,2132,32,110,1052,84,0
4.688,1,-1,ramp_up,2026-08-05T21:00:31.617958+00:00,-0.0879,-0.0399,-0.0,0.0,450,0,-450,2432,2097,1969,2132,32,110,1044,84,0
4.739,1,-1,ramp_up,2026-08-05T21:00:31.668219+00:00,-0.1004,-0.0509,0.0013,0.59,600,0,-550,2432,2097,1971,2132,32,110,18,84,0
4.79,1,-1,ramp_up,2026-08-05T21:00:31.719181+00:00,-0.113,-0.0598,0.0064,-0.59,700,-100,-650,2432,2097,1972,2132,32,110,1042,84,0
4.844,1,-1,ramp_up,2026-08-05T21:00:31.773875+00:00,-0.1256,-0.0664,0.0051,-1.17,750,-100,-750,2432,2097,1972,2132,32,110,1042,84,0
4.89,1,-1,ramp_up,2026-08-05T21:00:31.819531+00:00,-0.1381,-0.0731,0.0013,0.59,850,0,-800,2432,2097,1972,2132,32,110,1042,84,0
4.94,1,-1,ramp_up,2026-08-05T21:00:31.869393+00:00,-0.1507,-0.0819,-0.0013,-0.59,900,0,-950,2432,2097,1972,2132,32,110,1042,84,0
4.99,1,-1,ramp_up,2026-08-05T21:00:31.919346+00:00,-0.1632,-0.0908,-0.0013,1.17,1050,50,-1000,2432,2097,1970,2132,32,110,1050,84,0
5.04,1,-1,ramp_up,2026-08-05T21:00:31.969487+00:00,-0.1757,-0.0952,-0.0038,0.0,1050,50,-1100,2432,2097,1970,2132,32,110,1046,84,0
5.09,1,-1,ramp_up,2026-08-05T21:00:32.019502+00:00,-0.1882,-0.1129,0.0013,-1.17,1250,-50,-1300,2432,2097,1970,2132,32,110,1046,84,0
5.143,1,-1,ramp_up,2026-08-05T21:00:32.072243+00:00,-0.2007,-0.1262,-0.0038,-1.76,1350,0,-1500,2432,2097,1971,2132,32,110,0,84,0
5.19,1,-1,ramp_up,2026-08-05T21:00:32.119767+00:00,-0.2133,-0.1262,-0.0013,-0.59,1400,0,-1450,2432,2097,1972,2132,32,110,18,84,0
5.24,1,-1,ramp_up,2026-08-05T21:00:32.169976+00:00,-0.2258,-0.1351,0.0013,0.59,1550,0,-1500,2432,2097,1972,2132,32,110,1042,84,0
5.291,1,-1,ramp_up,2026-08-05T21:00:32.220781+00:00,-0.2383,-0.1439,0.0013,0.59,1650,0,-1600,2432,2097,1972,2132,32,110,1042,84,0
5.346,1,-1,ramp_up,2026-08-05T21:00:32.275081+00:00,-0.2508,-0.155,-0.0,0.0,1750,0,-1750,2432,2097,1972,2132,32,110,1042,84,0
