elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
531.6,2026-08-03T23:40:58.651367+00:00,arms,left_shoulder_lift,2403,35,3,68,2389,2402
531.6,2026-08-03T23:40:58.651367+00:00,arms,left_elbow_flex,1645,36,3,76,1629,1645
531.6,2026-08-03T23:40:58.651367+00:00,arms,left_wrist_flex,2171,34,0,20,2169,2171
531.6,2026-08-03T23:40:58.651367+00:00,arms,left_wrist_roll,1987,34,1,1044,1989,1987
531.6,2026-08-03T23:40:58.651367+00:00,arms,left_gripper,2014,37,0,0,2014,2014
531.6,2026-08-03T23:40:58.651367+00:00,arms,right_shoulder_pan,1977,37,0,20,1974,1977
531.6,2026-08-03T23:40:58.651367+00:00,arms,right_shoulder_lift,2130,45,13,176,2049,2128
531.6,2026-08-03T23:40:58.651367+00:00,arms,right_elbow_flex,2139,41,6,98,2097,2136
531.6,2026-08-03T23:40:58.651367+00:00,arms,right_wrist_flex,1998,36,2,58,1976,1997
531.6,2026-08-03T23:40:58.651367+00:00,arms,right_wrist_roll,2109,34,1,1048,2114,2109
531.6,2026-08-03T23:40:58.651367+00:00,arms,right_gripper,2073,37,0,0,2073,2073
531.6,2026-08-03T23:40:58.651367+00:00,head,head_motor_1,2158,31,0,0,,
531.6,2026-08-03T23:40:58.651367+00:00,head,head_motor_2,1944,32,0,0,,
531.6,2026-08-03T23:40:58.651367+00:00,head,base_left_wheel,3461,33,0,0,,
531.6,2026-08-03T23:40:58.651367+00:00,head,base_back_wheel,3491,34,0,0,,
531.6,2026-08-03T23:40:58.651367+00:00,head,base_right_wheel,2182,32,0,0,,
532.6,2026-08-03T23:40:59.652388+00:00,arms,left_shoulder_pan,1859,37,1,20,1857,1859
532.6,2026-08-03T23:40:59.652388+00:00,arms,left_shoulder_lift,2403,36,3,68,2389,2402
532.6,2026-08-03T23:40:59.652388+00:00,arms,left_elbow_flex,1645,37,3,76,1629,1645
532.6,2026-08-03T23:40:59.652388+00:00,arms,left_wrist_flex,2171,34,0,20,2169,2171
532.6,2026-08-03T23:40:59.652388+00:00,arms,left_wrist_roll,1987,34,1,1044,1989,1987
532.6,2026-08-03T23:40:59.652388+00:00,arms,left_gripper,2014,37,0,0,2014,2014
532.6,2026-08-03T23:40:59.652388+00:00,arms,right_shoulder_pan,1977,37,0,20,1974,1977
532.6,2026-08-03T23:40:59.652388+00:00,arms,right_shoulder_lift,2130,45,12,176,2049,2128
532.6,2026-08-03T23:40:59.652388+00:00,arms,right_elbow_flex,2139,41,6,98,2097,2136
532.6,2026-08-03T23:40:59.652388+00:00,arms,right_wrist_flex,1998,36,2,58,1976,1997
532.6,2026-08-03T23:40:59.652388+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
532.6,2026-08-03T23:40:59.652388+00:00,arms,right_gripper,2073,37,0,0,2073,2073
532.6,2026-08-03T23:40:59.652388+00:00,head,head_motor_1,2158,31,0,0,,
532.6,2026-08-03T23:40:59.652388+00:00,head,head_motor_2,1944,32,0,0,,
532.6,2026-08-03T23:40:59.652388+00:00,head,base_left_wheel,3461,33,0,0,,
532.6,2026-08-03T23:40:59.652388+00:00,head,base_back_wheel,3491,34,0,0,,
532.6,2026-08-03T23:40:59.652388+00:00,head,base_right_wheel,2182,32,0,0,,
533.6,2026-08-03T23:41:00.653411+00:00,arms,left_shoulder_pan,1859,37,1,20,1857,1859
533.6,2026-08-03T23:41:00.653411+00:00,arms,left_shoulder_lift,2403,35,2,68,2389,2402
533.6,2026-08-03T23:41:00.653411+00:00,arms,left_elbow_flex,1645,37,3,76,1629,1645
533.6,2026-08-03T23:41:00.653411+00:00,arms,left_wrist_flex,2171,35,0,20,2169,2171
533.6,2026-08-03T23:41:00.653411+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
533.6,2026-08-03T23:41:00.653411+00:00,arms,left_gripper,2014,37,0,0,2014,2014
533.6,2026-08-03T23:41:00.653411+00:00,arms,right_shoulder_pan,1977,37,0,20,1974,1977
533.6,2026-08-03T23:41:00.653411+00:00,arms,right_shoulder_lift,2130,45,12,176,2049,2128
533.6,2026-08-03T23:41:00.653411+00:00,arms,right_elbow_flex,2139,42,6,98,2097,2136
533.6,2026-08-03T23:41:00.653411+00:00,arms,right_wrist_flex,1998,36,2,58,1976,1997
533.6,2026-08-03T23:41:00.653411+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
533.6,2026-08-03T23:41:00.653411+00:00,arms,right_gripper,2073,37,0,0,2073,2073
533.6,2026-08-03T23:41:00.653411+00:00,head,head_motor_1,2158,31,0,0,,
533.6,2026-08-03T23:41:00.653411+00:00,head,head_motor_2,1944,32,0,0,,
533.6,2026-08-03T23:41:00.653411+00:00,head,base_left_wheel,3461,33,0,0,,
533.6,2026-08-03T23:41:00.653411+00:00,head,base_back_wheel,3491,34,0,0,,
533.6,2026-08-03T23:41:00.653411+00:00,head,base_right_wheel,2182,32,0,0,,
534.6,2026-08-03T23:41:01.654436+00:00,arms,left_shoulder_pan,1859,37,0,20,1857,1859
534.6,2026-08-03T23:41:01.654436+00:00,arms,left_shoulder_lift,2403,35,2,68,2389,2402
534.6,2026-08-03T23:41:01.654436+00:00,arms,left_elbow_flex,1645,37,3,76,1629,1645
534.6,2026-08-03T23:41:01.654436+00:00,arms,left_wrist_flex,2171,34,1,20,2169,2171
534.6,2026-08-03T23:41:01.654436+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
534.6,2026-08-03T23:41:01.654436+00:00,arms,left_gripper,2014,37,0,0,2014,2014
534.6,2026-08-03T23:41:01.654436+00:00,arms,right_shoulder_pan,1977,37,1,20,1974,1977
534.6,2026-08-03T23:41:01.654436+00:00,arms,right_shoulder_lift,2130,45,13,176,2049,2128
534.6,2026-08-03T23:41:01.654436+00:00,arms,right_elbow_flex,2139,41,6,98,2097,2136
534.6,2026-08-03T23:41:01.654436+00:00,arms,right_wrist_flex,1998,36,2,58,1976,1997
534.6,2026-08-03T23:41:01.654436+00:00,arms,right_wrist_roll,2109,33,0,1048,2114,2109
