elapsed_s,timestamp,motor,commanded,position,error,temp_c,current,load
4.009,2026-08-05T21:21:04.869020+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.009,2026-08-05T21:21:04.869020+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.009,2026-08-05T21:21:04.869020+00:00,left_wrist_flex,2169,2174,5,34,0,32
4.009,2026-08-05T21:21:04.869020+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.009,2026-08-05T21:21:04.869020+00:00,left_gripper,2014,2014,0,35,0,0
4.009,2026-08-05T21:21:04.869020+00:00,right_shoulder_pan,1784,1779,-5,35,0,1046
4.009,2026-08-05T21:21:04.869020+00:00,right_shoulder_lift,2049,2106,57,35,7,128
4.009,2026-08-05T21:21:04.869020+00:00,right_elbow_flex,2145,2151,6,36,2,46
4.009,2026-08-05T21:21:04.869020+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.009,2026-08-05T21:21:04.869020+00:00,right_wrist_roll,2114,2109,-5,33,0,1048
4.009,2026-08-05T21:21:04.869020+00:00,right_gripper,2384,2403,19,36,1,52
4.059,2026-08-05T21:21:04.919026+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.059,2026-08-05T21:21:04.919026+00:00,left_shoulder_lift,2389,2404,15,34,2,72
4.059,2026-08-05T21:21:04.919026+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.059,2026-08-05T21:21:04.919026+00:00,left_wrist_flex,2169,2174,5,34,0,32
4.059,2026-08-05T21:21:04.919026+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.059,2026-08-05T21:21:04.919026+00:00,left_gripper,2014,2014,0,36,0,0
4.059,2026-08-05T21:21:04.919026+00:00,right_shoulder_pan,1789,1780,-9,35,1,1054
4.059,2026-08-05T21:21:04.919026+00:00,right_shoulder_lift,2049,2106,57,35,7,128
4.059,2026-08-05T21:21:04.919026+00:00,right_elbow_flex,2154,2160,6,36,3,50
4.059,2026-08-05T21:21:04.919026+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.059,2026-08-05T21:21:04.919026+00:00,right_wrist_roll,2114,2109,-5,33,0,1048
4.059,2026-08-05T21:21:04.919026+00:00,right_gripper,2384,2403,19,36,2,52
4.109,2026-08-05T21:21:04.969194+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.109,2026-08-05T21:21:04.969194+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.109,2026-08-05T21:21:04.969194+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.109,2026-08-05T21:21:04.969194+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.109,2026-08-05T21:21:04.969194+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.109,2026-08-05T21:21:04.969194+00:00,left_gripper,2014,2014,0,35,0,0
4.109,2026-08-05T21:21:04.969194+00:00,right_shoulder_pan,1794,1780,-14,35,1,1064
4.109,2026-08-05T21:21:04.969194+00:00,right_shoulder_lift,2049,2106,57,35,9,128
4.109,2026-08-05T21:21:04.969194+00:00,right_elbow_flex,2162,2168,6,36,3,46
4.109,2026-08-05T21:21:04.969194+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.109,2026-08-05T21:21:04.969194+00:00,right_wrist_roll,2114,2109,-5,32,0,1048
4.109,2026-08-05T21:21:04.969194+00:00,right_gripper,2384,2403,19,36,1,52
4.159,2026-08-05T21:21:05.019158+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.159,2026-08-05T21:21:05.019158+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.159,2026-08-05T21:21:05.019158+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.159,2026-08-05T21:21:05.019158+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.159,2026-08-05T21:21:05.019158+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.159,2026-08-05T21:21:05.019158+00:00,left_gripper,2014,2014,0,35,0,0
4.159,2026-08-05T21:21:05.019158+00:00,right_shoulder_pan,1800,1780,-20,35,1,1078
4.159,2026-08-05T21:21:05.019158+00:00,right_shoulder_lift,2049,2106,57,35,8,128
4.159,2026-08-05T21:21:05.019158+00:00,right_elbow_flex,2171,2177,6,36,2,48
4.159,2026-08-05T21:21:05.019158+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.159,2026-08-05T21:21:05.019158+00:00,right_wrist_roll,2114,2109,-5,32,1,1048
4.159,2026-08-05T21:21:05.019158+00:00,right_gripper,2384,2403,19,36,2,52
4.209,2026-08-05T21:21:05.069223+00:00,left_shoulder_pan,1857,1851,-6,35,2,1060
4.209,2026-08-05T21:21:05.069223+00:00,left_shoulder_lift,2389,2404,15,35,3,72
4.209,2026-08-05T21:21:05.069223+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.209,2026-08-05T21:21:05.069223+00:00,left_wrist_flex,2169,2174,5,34,0,32
4.209,2026-08-05T21:21:05.069223+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.209,2026-08-05T21:21:05.069223+00:00,left_gripper,2014,2014,0,35,0,0
4.209,2026-08-05T21:21:05.069223+00:00,right_shoulder_pan,1806,1782,-24,35,1,1080
4.209,2026-08-05T21:21:05.069223+00:00,right_shoulder_lift,2049,2106,57,35,7,128
4.209,2026-08-05T21:21:05.069223+00:00,right_elbow_flex,2179,2186,7,36,3,44
4.209,2026-08-05T21:21:05.069223+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.209,2026-08-05T21:21:05.069223+00:00,right_wrist_roll,2114,2109,-5,32,0,1048
4.209,2026-08-05T21:21:05.069223+00:00,right_gripper,2384,2403,19,36,1,52
4.259,2026-08-05T21:21:05.119302+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.259,2026-08-05T21:21:05.119302+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.259,2026-08-05T21:21:05.119302+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.259,2026-08-05T21:21:05.119302+00:00,left_wrist_flex,2169,2174,5,34,0,32
4.259,2026-08-05T21:21:05.119302+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.259,2026-08-05T21:21:05.119302+00:00,left_gripper,2014,2014,0,35,0,0
4.259,2026-08-05T21:21:05.119302+00:00,right_shoulder_pan,1814,1785,-29,35,3,1088
4.259,2026-08-05T21:21:05.119302+00:00,right_shoulder_lift,2049,2106,57,35,9,128
4.259,2026-08-05T21:21:05.119302+00:00,right_elbow_flex,2187,2194,7,36,3,48
4.259,2026-08-05T21:21:05.119302+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.259,2026-08-05T21:21:05.119302+00:00,right_wrist_roll,2114,2109,-5,33,1,1048
4.259,2026-08-05T21:21:05.119302+00:00,right_gripper,2384,2403,19,36,1,52
4.310,2026-08-05T21:21:05.170019+00:00,left_shoulder_pan,1857,1851,-6,35,2,1060
4.310,2026-08-05T21:21:05.170019+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.310,2026-08-05T21:21:05.170019+00:00,left_elbow_flex,1629,1641,12,34,1,60
4.310,2026-08-05T21:21:05.170019+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.310,2026-08-05T21:21:05.170019+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.310,2026-08-05T21:21:05.170019+00:00,left_gripper,2014,2014,0,35,0,0
4.310,2026-08-05T21:21:05.170019+00:00,right_shoulder_pan,1821,1789,-32,35,1,1094
4.310,2026-08-05T21:21:05.170019+00:00,right_shoulder_lift,2049,2106,57,35,8,128
4.310,2026-08-05T21:21:05.170019+00:00,right_elbow_flex,2194,2202,8,36,3,48
4.310,2026-08-05T21:21:05.170019+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.310,2026-08-05T21:21:05.170019+00:00,right_wrist_roll,2114,2109,-5,32,0,1048
4.310,2026-08-05T21:21:05.170019+00:00,right_gripper,2384,2403,19,36,2,52
4.360,2026-08-05T21:21:05.219851+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.360,2026-08-05T21:21:05.219851+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.360,2026-08-05T21:21:05.219851+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.360,2026-08-05T21:21:05.219851+00:00,left_wrist_flex,2169,2174,5,34,0,32
4.360,2026-08-05T21:21:05.219851+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.360,2026-08-05T21:21:05.219851+00:00,left_gripper,2014,2014,0,35,0,0
4.360,2026-08-05T21:21:05.219851+00:00,right_shoulder_pan,1830,1794,-36,36,2,1092
4.360,2026-08-05T21:21:05.219851+00:00,right_shoulder_lift,2049,2106,57,35,8,128
4.360,2026-08-05T21:21:05.219851+00:00,right_elbow_flex,2201,2210,9,36,3,54
4.360,2026-08-05T21:21:05.219851+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.360,2026-08-05T21:21:05.219851+00:00,right_wrist_roll,2114,2109,-5,32,0,1048
4.360,2026-08-05T21:21:05.219851+00:00,right_gripper,2384,2403,19,36,1,52
4.410,2026-08-05T21:21:05.274480+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.410,2026-08-05T21:21:05.274480+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.410,2026-08-05T21:21:05.274480+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.410,2026-08-05T21:21:05.274480+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.410,2026-08-05T21:21:05.274480+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.410,2026-08-05T21:21:05.274480+00:00,left_gripper,2014,2014,0,35,0,0
4.410,2026-08-05T21:21:05.274480+00:00,right_shoulder_pan,1839,1801,-38,35,3,1100
4.410,2026-08-05T21:21:05.274480+00:00,right_shoulder_lift,2049,2106,57,35,9,128
4.410,2026-08-05T21:21:05.274480+00:00,right_elbow_flex,2208,2219,11,36,3,56
4.410,2026-08-05T21:21:05.274480+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.410,2026-08-05T21:21:05.274480+00:00,right_wrist_roll,2114,2109,-5,33,0,1048
4.410,2026-08-05T21:21:05.274480+00:00,right_gripper,2384,2403,19,36,2,52
4.460,2026-08-05T21:21:05.320640+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.460,2026-08-05T21:21:05.320640+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.460,2026-08-05T21:21:05.320640+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.460,2026-08-05T21:21:05.320640+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.460,2026-08-05T21:21:05.320640+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.460,2026-08-05T21:21:05.320640+00:00,left_gripper,2014,2014,0,35,0,0
4.460,2026-08-05T21:21:05.320640+00:00,right_shoulder_pan,1849,1809,-40,35,1,1092
4.460,2026-08-05T21:21:05.320640+00:00,right_shoulder_lift,2049,2106,57,35,9,128
4.460,2026-08-05T21:21:05.320640+00:00,right_elbow_flex,2214,2227,13,36,4,60
4.460,2026-08-05T21:21:05.320640+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.460,2026-08-05T21:21:05.320640+00:00,right_wrist_roll,2114,2109,-5,33,1,1048
4.460,2026-08-05T21:21:05.320640+00:00,right_gripper,2384,2403,19,36,1,52
4.510,2026-08-05T21:21:05.370895+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.510,2026-08-05T21:21:05.370895+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.510,2026-08-05T21:21:05.370895+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.510,2026-08-05T21:21:05.370895+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.510,2026-08-05T21:21:05.370895+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.510,2026-08-05T21:21:05.370895+00:00,left_gripper,2014,2014,0,35,0,0
4.510,2026-08-05T21:21:05.370895+00:00,right_shoulder_pan,1859,1817,-42,35,2,1094
4.510,2026-08-05T21:21:05.370895+00:00,right_shoulder_lift,2049,2106,57,35,10,128
4.510,2026-08-05T21:21:05.370895+00:00,right_elbow_flex,2219,2233,14,36,2,50
4.510,2026-08-05T21:21:05.370895+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.510,2026-08-05T21:21:05.370895+00:00,right_wrist_roll,2114,2109,-5,33,1,1048
4.510,2026-08-05T21:21:05.370895+00:00,right_gripper,2384,2403,19,36,2,52
4.560,2026-08-05T21:21:05.420668+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.560,2026-08-05T21:21:05.420668+00:00,left_shoulder_lift,2389,2404,15,34,2,72
4.560,2026-08-05T21:21:05.420668+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.560,2026-08-05T21:21:05.420668+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.560,2026-08-05T21:21:05.420668+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.560,2026-08-05T21:21:05.420668+00:00,left_gripper,2014,2014,0,35,0,0
4.560,2026-08-05T21:21:05.420668+00:00,right_shoulder_pan,1869,1827,-42,35,2,1094
4.560,2026-08-05T21:21:05.420668+00:00,right_shoulder_lift,2049,2106,57,35,7,128
4.560,2026-08-05T21:21:05.420668+00:00,right_elbow_flex,2225,2238,13,36,3,54
4.560,2026-08-05T21:21:05.420668+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.560,2026-08-05T21:21:05.420668+00:00,right_wrist_roll,2114,2109,-5,32,0,1048
4.560,2026-08-05T21:21:05.420668+00:00,right_gripper,2384,2403,19,36,1,52
4.611,2026-08-05T21:21:05.470758+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.611,2026-08-05T21:21:05.470758+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.611,2026-08-05T21:21:05.470758+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.611,2026-08-05T21:21:05.470758+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.611,2026-08-05T21:21:05.470758+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.611,2026-08-05T21:21:05.470758+00:00,left_gripper,2014,2014,0,35,0,0
4.611,2026-08-05T21:21:05.470758+00:00,right_shoulder_pan,1880,1835,-45,35,1,1102
4.611,2026-08-05T21:21:05.470758+00:00,right_shoulder_lift,2049,2106,57,35,7,128
4.611,2026-08-05T21:21:05.470758+00:00,right_elbow_flex,2229,2244,15,36,2,50
4.611,2026-08-05T21:21:05.470758+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.611,2026-08-05T21:21:05.470758+00:00,right_wrist_roll,2114,2109,-5,33,1,1048
4.611,2026-08-05T21:21:05.470758+00:00,right_gripper,2384,2403,19,36,1,52
4.661,2026-08-05T21:21:05.520875+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.661,2026-08-05T21:21:05.520875+00:00,left_shoulder_lift,2389,2404,15,34,2,72
4.661,2026-08-05T21:21:05.520875+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.661,2026-08-05T21:21:05.520875+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.661,2026-08-05T21:21:05.520875+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.661,2026-08-05T21:21:05.520875+00:00,left_gripper,2014,2014,0,35,0,0
4.661,2026-08-05T21:21:05.520875+00:00,right_shoulder_pan,1891,1845,-46,35,1,1098
4.661,2026-08-05T21:21:05.520875+00:00,right_shoulder_lift,2049,2106,57,35,8,128
4.661,2026-08-05T21:21:05.520875+00:00,right_elbow_flex,2234,2250,16,36,3,56
4.661,2026-08-05T21:21:05.520875+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.661,2026-08-05T21:21:05.520875+00:00,right_wrist_roll,2114,2109,-5,32,1,1048
4.661,2026-08-05T21:21:05.520875+00:00,right_gripper,2384,2403,19,36,2,52
4.711,2026-08-05T21:21:05.570889+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.711,2026-08-05T21:21:05.570889+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.711,2026-08-05T21:21:05.570889+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.711,2026-08-05T21:21:05.570889+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.711,2026-08-05T21:21:05.570889+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.711,2026-08-05T21:21:05.570889+00:00,left_gripper,2014,2014,0,35,0,0
4.711,2026-08-05T21:21:05.570889+00:00,right_shoulder_pan,1903,1856,-47,35,2,1104
4.711,2026-08-05T21:21:05.570889+00:00,right_shoulder_lift,2049,2106,57,35,7,128
4.711,2026-08-05T21:21:05.570889+00:00,right_elbow_flex,2237,2255,18,36,2,56
4.711,2026-08-05T21:21:05.570889+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.711,2026-08-05T21:21:05.570889+00:00,right_wrist_roll,2114,2109,-5,33,0,1048
4.711,2026-08-05T21:21:05.570889+00:00,right_gripper,2384,2403,19,36,2,52
4.761,2026-08-05T21:21:05.621025+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.761,2026-08-05T21:21:05.621025+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.761,2026-08-05T21:21:05.621025+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.761,2026-08-05T21:21:05.621025+00:00,left_wrist_flex,2169,2174,5,34,0,32
4.761,2026-08-05T21:21:05.621025+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.761,2026-08-05T21:21:05.621025+00:00,left_gripper,2014,2014,0,35,0,0
4.761,2026-08-05T21:21:05.621025+00:00,right_shoulder_pan,1915,1867,-48,35,2,1100
4.761,2026-08-05T21:21:05.621025+00:00,right_shoulder_lift,2049,2106,57,35,8,128
4.761,2026-08-05T21:21:05.621025+00:00,right_elbow_flex,2240,2260,20,36,4,64
4.761,2026-08-05T21:21:05.621025+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.761,2026-08-05T21:21:05.621025+00:00,right_wrist_roll,2114,2109,-5,33,1,1048
4.761,2026-08-05T21:21:05.621025+00:00,right_gripper,2384,2403,19,36,2,52
4.811,2026-08-05T21:21:05.671050+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.811,2026-08-05T21:21:05.671050+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.811,2026-08-05T21:21:05.671050+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.811,2026-08-05T21:21:05.671050+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.811,2026-08-05T21:21:05.671050+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.811,2026-08-05T21:21:05.671050+00:00,left_gripper,2014,2014,0,35,0,0
4.811,2026-08-05T21:21:05.671050+00:00,right_shoulder_pan,1927,1877,-50,35,2,1104
4.811,2026-08-05T21:21:05.671050+00:00,right_shoulder_lift,2049,2106,57,35,8,128
4.811,2026-08-05T21:21:05.671050+00:00,right_elbow_flex,2243,2264,21,36,3,62
4.811,2026-08-05T21:21:05.671050+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.811,2026-08-05T21:21:05.671050+00:00,right_wrist_roll,2114,2109,-5,33,0,1048
4.811,2026-08-05T21:21:05.671050+00:00,right_gripper,2384,2403,19,36,2,52
4.861,2026-08-05T21:21:05.721486+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.861,2026-08-05T21:21:05.721486+00:00,left_shoulder_lift,2389,2404,15,35,3,72
4.861,2026-08-05T21:21:05.721486+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.861,2026-08-05T21:21:05.721486+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.861,2026-08-05T21:21:05.721486+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.861,2026-08-05T21:21:05.721486+00:00,left_gripper,2014,2014,0,35,0,0
4.861,2026-08-05T21:21:05.721486+00:00,right_shoulder_pan,1939,1887,-52,35,2,1110
4.861,2026-08-05T21:21:05.721486+00:00,right_shoulder_lift,2049,2106,57,35,8,128
4.861,2026-08-05T21:21:05.721486+00:00,right_elbow_flex,2245,2268,23,36,4,74
4.861,2026-08-05T21:21:05.721486+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.861,2026-08-05T21:21:05.721486+00:00,right_wrist_roll,2114,2109,-5,32,0,1048
4.861,2026-08-05T21:21:05.721486+00:00,right_gripper,2384,2403,19,36,1,52
4.911,2026-08-05T21:21:05.771346+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.911,2026-08-05T21:21:05.771346+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.911,2026-08-05T21:21:05.771346+00:00,left_elbow_flex,1629,1641,12,34,2,60
4.911,2026-08-05T21:21:05.771346+00:00,left_wrist_flex,2169,2174,5,34,0,32
4.911,2026-08-05T21:21:05.771346+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.911,2026-08-05T21:21:05.771346+00:00,left_gripper,2014,2014,0,35,0,0
4.911,2026-08-05T21:21:05.771346+00:00,right_shoulder_pan,1952,1898,-54,37,2,1114
4.911,2026-08-05T21:21:05.771346+00:00,right_shoulder_lift,2049,2106,57,35,7,128
4.911,2026-08-05T21:21:05.771346+00:00,right_elbow_flex,2246,2270,24,36,3,68
4.911,2026-08-05T21:21:05.771346+00:00,right_wrist_flex,1976,1986,10,34,0,34
4.911,2026-08-05T21:21:05.771346+00:00,right_wrist_roll,2114,2109,-5,33,0,1048
4.911,2026-08-05T21:21:05.771346+00:00,right_gripper,2384,2403,19,36,1,52
4.961,2026-08-05T21:21:05.821782+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
4.961,2026-08-05T21:21:05.821782+00:00,left_shoulder_lift,2389,2404,15,34,3,72
4.961,2026-08-05T21:21:05.821782+00:00,left_elbow_flex,1629,1641,12,34,3,60
4.961,2026-08-05T21:21:05.821782+00:00,left_wrist_flex,2169,2174,5,34,1,32
4.961,2026-08-05T21:21:05.821782+00:00,left_wrist_roll,1989,1988,-1,32,0,0
4.961,2026-08-05T21:21:05.821782+00:00,left_gripper,2014,2014,0,35,0,0
4.961,2026-08-05T21:21:05.821782+00:00,right_shoulder_pan,1964,1910,-54,35,2,1112
4.961,2026-08-05T21:21:05.821782+00:00,right_shoulder_lift,2049,2106,57,35,7,128
4.961,2026-08-05T21:21:05.821782+00:00,right_elbow_flex,2247,2270,23,36,3,62
4.961,2026-08-05T21:21:05.821782+00:00,right_wrist_flex,1976,1986,10,34,1,34
4.961,2026-08-05T21:21:05.821782+00:00,right_wrist_roll,2114,2109,-5,32,1,1048
4.961,2026-08-05T21:21:05.821782+00:00,right_gripper,2384,2403,19,36,2,52
5.011,2026-08-05T21:21:05.871490+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
5.011,2026-08-05T21:21:05.871490+00:00,left_shoulder_lift,2389,2404,15,34,3,72
5.011,2026-08-05T21:21:05.871490+00:00,left_elbow_flex,1629,1641,12,34,2,60
5.011,2026-08-05T21:21:05.871490+00:00,left_wrist_flex,2169,2174,5,34,1,32
5.011,2026-08-05T21:21:05.871490+00:00,left_wrist_roll,1989,1988,-1,32,0,0
5.011,2026-08-05T21:21:05.871490+00:00,left_gripper,2014,2014,0,35,0,0
5.011,2026-08-05T21:21:05.871490+00:00,right_shoulder_pan,1977,1922,-55,35,1,1112
5.011,2026-08-05T21:21:05.871490+00:00,right_shoulder_lift,2049,2106,57,35,8,128
5.011,2026-08-05T21:21:05.871490+00:00,right_elbow_flex,2247,2270,23,36,3,60
5.011,2026-08-05T21:21:05.871490+00:00,right_wrist_flex,1976,1986,10,34,0,34
5.011,2026-08-05T21:21:05.871490+00:00,right_wrist_roll,2114,2109,-5,33,1,1048
5.011,2026-08-05T21:21:05.871490+00:00,right_gripper,2384,2403,19,36,2,52
5.061,2026-08-05T21:21:05.921495+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
5.061,2026-08-05T21:21:05.921495+00:00,left_shoulder_lift,2389,2404,15,34,3,72
5.061,2026-08-05T21:21:05.921495+00:00,left_elbow_flex,1629,1641,12,34,2,60
5.061,2026-08-05T21:21:05.921495+00:00,left_wrist_flex,2169,2174,5,34,0,32
5.061,2026-08-05T21:21:05.921495+00:00,left_wrist_roll,1989,1988,-1,32,0,0
5.061,2026-08-05T21:21:05.921495+00:00,left_gripper,2014,2014,0,35,0,0
5.061,2026-08-05T21:21:05.921495+00:00,right_shoulder_pan,1989,1934,-55,35,1,1114
5.061,2026-08-05T21:21:05.921495+00:00,right_shoulder_lift,2049,2106,57,35,7,128
5.061,2026-08-05T21:21:05.921495+00:00,right_elbow_flex,2247,2270,23,36,3,60
5.061,2026-08-05T21:21:05.921495+00:00,right_wrist_flex,1976,1986,10,34,1,34
5.061,2026-08-05T21:21:05.921495+00:00,right_wrist_roll,2114,2109,-5,33,0,1048
5.061,2026-08-05T21:21:05.921495+00:00,right_gripper,2384,2403,19,36,1,52
5.111,2026-08-05T21:21:05.971487+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
5.111,2026-08-05T21:21:05.971487+00:00,left_shoulder_lift,2389,2404,15,34,3,72
5.111,2026-08-05T21:21:05.971487+00:00,left_elbow_flex,1629,1641,12,34,2,60
5.111,2026-08-05T21:21:05.971487+00:00,left_wrist_flex,2169,2174,5,34,0,32
5.111,2026-08-05T21:21:05.971487+00:00,left_wrist_roll,1989,1988,-1,32,0,0
5.111,2026-08-05T21:21:05.971487+00:00,left_gripper,2014,2014,0,35,0,0
5.111,2026-08-05T21:21:05.971487+00:00,right_shoulder_pan,2002,1947,-55,35,2,1112
5.111,2026-08-05T21:21:05.971487+00:00,right_shoulder_lift,2049,2106,57,35,9,128
5.111,2026-08-05T21:21:05.971487+00:00,right_elbow_flex,2246,2270,24,36,3,66
5.111,2026-08-05T21:21:05.971487+00:00,right_wrist_flex,1976,1986,10,34,1,34
5.111,2026-08-05T21:21:05.971487+00:00,right_wrist_roll,2114,2109,-5,32,1,1048
5.111,2026-08-05T21:21:05.971487+00:00,right_gripper,2384,2403,19,36,1,52
5.161,2026-08-05T21:21:06.022112+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
5.161,2026-08-05T21:21:06.022112+00:00,left_shoulder_lift,2389,2404,15,34,3,72
5.161,2026-08-05T21:21:06.022112+00:00,left_elbow_flex,1629,1641,12,34,2,60
5.161,2026-08-05T21:21:06.022112+00:00,left_wrist_flex,2169,2174,5,34,0,32
5.161,2026-08-05T21:21:06.022112+00:00,left_wrist_roll,1989,1988,-1,32,0,0
5.161,2026-08-05T21:21:06.022112+00:00,left_gripper,2014,2014,0,35,0,0
5.161,2026-08-05T21:21:06.022112+00:00,right_shoulder_pan,2014,1960,-54,35,1,1108
5.161,2026-08-05T21:21:06.022112+00:00,right_shoulder_lift,2049,2106,57,35,7,128
5.161,2026-08-05T21:21:06.022112+00:00,right_elbow_flex,2244,2270,26,36,3,64
5.161,2026-08-05T21:21:06.022112+00:00,right_wrist_flex,1976,1986,10,34,0,34
5.161,2026-08-05T21:21:06.022112+00:00,right_wrist_roll,2114,2109,-5,33,0,1048
5.161,2026-08-05T21:21:06.022112+00:00,right_gripper,2384,2403,19,36,2,52
5.211,2026-08-05T21:21:06.071627+00:00,left_shoulder_pan,1857,1851,-6,35,1,1060
5.211,2026-08-05T21:21:06.071627+00:00,left_shoulder_lift,2389,2404,15,34,3,72
5.211,2026-08-05T21:21:06.071627+00:00,left_elbow_flex,1629,1641,12,34,3,60
5.211,2026-08-05T21:21:06.071627+00:00,left_wrist_flex,2169,2174,5,34,1,32
5.211,2026-08-05T21:21:06.071627+00:00,left_wrist_roll,1989,1988,-1,32,0,0
5.211,2026-08-05T21:21:06.071627+00:00,left_gripper,2014,2014,0,35,0,0
5.211,2026-08-05T21:21:06.071627+00:00,right_shoulder_pan,2027,1972,-55,36,2,1110
