elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
10.0,2026-08-04T21:24:06.144629+00:00,arms,left_shoulder_pan,1857,33,0,0,1857,1857
10.0,2026-08-04T21:24:06.144629+00:00,arms,left_shoulder_lift,2404,31,3,72,2389,2404
10.0,2026-08-04T21:24:06.144629+00:00,arms,left_elbow_flex,1644,31,3,72,1629,1644
10.0,2026-08-04T21:24:06.144629+00:00,arms,left_wrist_flex,2177,31,1,44,2169,2177
10.0,2026-08-04T21:24:06.144629+00:00,arms,left_wrist_roll,1987,30,1,1044,1989,1987
10.0,2026-08-04T21:24:06.144629+00:00,arms,left_gripper,2014,33,0,0,2014,2014
10.0,2026-08-04T21:24:06.144629+00:00,arms,right_shoulder_pan,1980,34,0,26,1974,1980
10.0,2026-08-04T21:24:06.144629+00:00,arms,right_shoulder_lift,2089,33,4,94,2049,2087
10.0,2026-08-04T21:24:06.144629+00:00,arms,right_elbow_flex,2134,35,4,88,2097,2133
10.0,2026-08-04T21:24:06.144629+00:00,arms,right_wrist_flex,1992,32,0,46,1976,1992
10.0,2026-08-04T21:24:06.144629+00:00,arms,right_wrist_roll,2106,31,1,1054,2114,2106
10.0,2026-08-04T21:24:06.144629+00:00,arms,right_gripper,2073,34,0,0,2073,2073
10.0,2026-08-04T21:24:06.144629+00:00,head,head_motor_1,2158,26,0,0,,
10.0,2026-08-04T21:24:06.144629+00:00,head,head_motor_2,1944,28,0,0,,
10.0,2026-08-04T21:24:06.144629+00:00,head,base_left_wheel,3471,27,0,0,,
10.0,2026-08-04T21:24:06.144629+00:00,head,base_back_wheel,3496,28,0,0,,
10.0,2026-08-04T21:24:06.144629+00:00,head,base_right_wheel,2181,27,0,0,,
11.0,2026-08-04T21:24:07.145678+00:00,arms,left_shoulder_pan,1857,33,0,0,1857,1857
11.0,2026-08-04T21:24:07.145678+00:00,arms,left_shoulder_lift,2404,31,3,72,2389,2404
11.0,2026-08-04T21:24:07.145678+00:00,arms,left_elbow_flex,1644,31,2,72,1629,1644
11.0,2026-08-04T21:24:07.145678+00:00,arms,left_wrist_flex,2177,31,1,44,2169,2177
11.0,2026-08-04T21:24:07.145678+00:00,arms,left_wrist_roll,1987,31,0,1044,1989,1987
11.0,2026-08-04T21:24:07.145678+00:00,arms,left_gripper,2014,33,0,0,2014,2014
11.0,2026-08-04T21:24:07.145678+00:00,arms,right_shoulder_pan,1980,34,1,26,1974,1980
11.0,2026-08-04T21:24:07.145678+00:00,arms,right_shoulder_lift,2089,33,4,94,2049,2087
11.0,2026-08-04T21:24:07.145678+00:00,arms,right_elbow_flex,2134,35,5,88,2097,2133
11.0,2026-08-04T21:24:07.145678+00:00,arms,right_wrist_flex,1992,32,1,46,1976,1992
11.0,2026-08-04T21:24:07.145678+00:00,arms,right_wrist_roll,2106,31,1,1054,2114,2106
11.0,2026-08-04T21:24:07.145678+00:00,arms,right_gripper,2073,34,0,0,2073,2073
11.0,2026-08-04T21:24:07.145678+00:00,head,head_motor_1,2158,26,0,0,,
11.0,2026-08-04T21:24:07.145678+00:00,head,head_motor_2,1944,28,0,0,,
11.0,2026-08-04T21:24:07.145678+00:00,head,base_left_wheel,3471,27,0,0,,
11.0,2026-08-04T21:24:07.145678+00:00,head,base_back_wheel,3496,28,0,0,,
11.0,2026-08-04T21:24:07.145678+00:00,head,base_right_wheel,2181,27,0,0,,
12.0,2026-08-04T21:24:08.146739+00:00,arms,left_shoulder_pan,1857,33,0,0,1857,1857
12.0,2026-08-04T21:24:08.146739+00:00,arms,left_shoulder_lift,2404,31,3,72,2389,2404
12.0,2026-08-04T21:24:08.146739+00:00,arms,left_elbow_flex,1644,31,4,72,1629,1644
12.0,2026-08-04T21:24:08.146739+00:00,arms,left_wrist_flex,2177,31,1,44,2169,2177
12.0,2026-08-04T21:24:08.146739+00:00,arms,left_wrist_roll,1987,30,1,1044,1989,1987
12.0,2026-08-04T21:24:08.146739+00:00,arms,left_gripper,2014,33,0,0,2014,2014
12.0,2026-08-04T21:24:08.146739+00:00,arms,right_shoulder_pan,1980,34,0,26,1974,1980
12.0,2026-08-04T21:24:08.146739+00:00,arms,right_shoulder_lift,2089,33,4,94,2049,2087
12.0,2026-08-04T21:24:08.146739+00:00,arms,right_elbow_flex,2134,35,5,88,2097,2133
12.0,2026-08-04T21:24:08.146739+00:00,arms,right_wrist_flex,1992,32,2,46,1976,1992
12.0,2026-08-04T21:24:08.146739+00:00,arms,right_wrist_roll,2106,31,1,1054,2114,2106
12.0,2026-08-04T21:24:08.146739+00:00,arms,right_gripper,2073,34,0,0,2073,2073
12.0,2026-08-04T21:24:08.146739+00:00,head,head_motor_1,2158,27,0,0,,
12.0,2026-08-04T21:24:08.146739+00:00,head,head_motor_2,1944,28,0,0,,
12.0,2026-08-04T21:24:08.146739+00:00,head,base_left_wheel,3471,27,0,0,,
12.0,2026-08-04T21:24:08.146739+00:00,head,base_back_wheel,3496,28,0,0,,
12.0,2026-08-04T21:24:08.146739+00:00,head,base_right_wheel,2181,27,0,0,,
13.0,2026-08-04T21:24:09.147777+00:00,arms,left_shoulder_pan,1857,33,0,0,1857,1857
13.0,2026-08-04T21:24:09.147777+00:00,arms,left_shoulder_lift,2404,31,3,72,2389,2404
13.0,2026-08-04T21:24:09.147777+00:00,arms,left_elbow_flex,1644,31,3,72,1629,1644
13.0,2026-08-04T21:24:09.147777+00:00,arms,left_wrist_flex,2177,31,1,44,2169,2177
13.0,2026-08-04T21:24:09.147777+00:00,arms,left_wrist_roll,1987,30,0,1044,1989,1987
13.0,2026-08-04T21:24:09.147777+00:00,arms,left_gripper,2014,33,0,0,2014,2014
