elapsed_s,leg,sign,phase,timestamp,cmd_vx,odom_vx,odom_vy,odom_omega,act_base_left_wheel,act_base_back_wheel,act_base_right_wheel,pos_right_gripper,pos_right_shoulder_lift,pos_right_shoulder_pan,pos_right_elbow_flex,load_right_gripper,load_right_shoulder_lift,load_right_shoulder_pan,load_right_elbow_flex,grip_dev
0.006,0,1,ramp_up,2026-08-05T20:51:35.720055+00:00,0.0,0.0,0.0,0.0,0,0,0,2448,2095,1971,2135,54,106,1044,90,11
0.054,0,1,ramp_up,2026-08-05T20:51:35.767916+00:00,0.0125,0.0,0.0,0.0,0,0,0,2448,2095,1971,2135,54,106,1044,90,11
0.104,0,1,ramp_up,2026-08-05T20:51:35.818018+00:00,0.025,0.0,0.0,0.0,0,0,0,2448,2095,1971,2135,54,106,1044,90,11
0.154,0,1,ramp_up,2026-08-05T20:51:35.868121+00:00,0.0376,0.0022,-0.0013,-0.59,-50,0,0,2448,2095,1971,2135,54,106,1044,90,11
0.205,0,1,ramp_up,2026-08-05T20:51:35.918625+00:00,0.0501,0.0,0.0,0.0,0,0,0,2448,2095,1971,2135,54,106,1044,90,11
0.255,0,1,ramp_up,2026-08-05T20:51:35.968374+00:00,0.0626,0.0199,-0.0013,2.93,-150,100,300,2448,2095,1971,2135,54,106,1044,90,11
0.306,0,1,ramp_up,2026-08-05T20:51:36.019269+00:00,0.0751,0.0332,-0.0013,-0.59,-400,0,350,2448,2095,1971,2135,54,106,1044,90,11
0.355,0,1,ramp_up,2026-08-05T20:51:36.068460+00:00,0.0876,0.0376,0.0064,1.17,-350,-50,500,2448,2095,1969,2135,54,106,1052,90,11
0.405,0,1,ramp_up,2026-08-05T20:51:36.118621+00:00,0.1002,0.0487,0.0,0.0,-550,0,550,2448,2095,1966,2135,54,106,1058,90,11
0.455,0,1,ramp_up,2026-08-05T20:51:36.168618+00:00,0.1127,0.0554,0.0013,0.59,-600,0,650,2448,2095,1965,2135,54,106,1056,90,11
0.505,0,1,ramp_up,2026-08-05T20:51:36.218618+00:00,0.1252,0.0664,-0.0026,-1.17,-800,0,700,2448,2095,1965,2135,54,106,1056,90,11
0.555,0,1,ramp_up,2026-08-05T20:51:36.268759+00:00,0.1377,0.0753,0.0,0.0,-850,0,850,2448,2095,1966,2135,54,106,1050,90,11
0.605,0,1,ramp_up,2026-08-05T20:51:36.318768+00:00,0.1502,0.0841,-0.0051,-0.59,-1000,50,900,2448,2095,1966,2135,54,106,1054,90,11
0.655,0,1,ramp_up,2026-08-05T20:51:36.368787+00:00,0.1628,0.0952,-0.0064,0.59,-1100,100,1050,2448,2095,1966,2135,54,106,1054,90,11
0.705,0,1,ramp_up,2026-08-05T20:51:36.419033+00:00,0.1753,0.1041,-0.0013,-0.59,-1200,0,1150,2448,2095,1966,2135,54,106,1054,90,11
0.755,0,1,ramp_up,2026-08-05T20:51:36.469118+00:00,0.1878,0.1107,0.0,0.0,-1250,0,1250,2448,2095,1967,2135,54,106,1052,90,11
0.806,0,1,ramp_up,2026-08-05T20:51:36.519159+00:00,0.2003,0.1173,0.0038,0.0,-1300,-50,1350,2448,2095,1967,2135,54,106,1052,90,11
0.856,0,1,ramp_up,2026-08-05T20:51:36.569154+00:00,0.2128,0.1262,0.0013,0.59,-1400,0,1450,2448,2095,1966,2135,54,106,1054,90,11
0.906,0,1,ramp_up,2026-08-05T20:51:36.619704+00:00,0.2253,0.1373,0.0,1.76,-1500,50,1600,2448,2095,1966,2135,54,106,1054,90,11
0.956,0,1,ramp_up,2026-08-05T20:51:36.669400+00:00,0.2379,0.1439,0.0013,0.59,-1600,0,1650,2448,2095,1966,2135,54,106,1054,90,11
1.006,0,1,ramp_up,2026-08-05T20:51:36.719376+00:00,0.2504,0.1594,0.0026,1.17,-1750,0,1850,2448,2095,1966,2135,54,106,1054,90,11
1.056,0,1,ramp_up,2026-08-05T20:51:36.769540+00:00,0.2629,0.1616,-0.0013,-0.59,-1850,0,1800,2448,2095,1966,2135,54,106,1054,90,11
1.108,0,1,ramp_up,2026-08-05T20:51:36.821617+00:00,0.2754,0.1705,-0.0013,-0.59,-1950,0,1900,2448,2095,1966,2135,54,106,1054,90,11
1.156,0,1,ramp_up,2026-08-05T20:51:36.869652+00:00,0.2879,0.1816,0.0026,-0.59,-2050,-50,2050,2448,2095,1966,2135,54,106,1054,90,11
1.208,0,1,dwell,2026-08-05T20:51:36.921558+00:00,0.3,0.1816,0.0026,1.17,-2000,0,2100,2448,2095,1968,2135,54,106,1046,90,11
1.256,0,1,dwell,2026-08-05T20:51:36.969853+00:00,0.3,0.1771,0.0,0.0,-2000,0,2000,2448,2095,1969,2135,54,106,1048,90,11
1.306,0,1,dwell,2026-08-05T20:51:37.019932+00:00,0.3,0.1793,-0.0013,-0.59,-2050,0,2000,2448,2095,1969,2135,54,106,1048,90,11
1.357,0,1,dwell,2026-08-05T20:51:37.070225+00:00,0.3,0.1793,-0.0013,1.17,-2000,50,2050,2448,2095,1969,2135,54,106,1048,90,11
1.411,0,1,dwell,2026-08-05T20:51:37.124567+00:00,0.3,0.1816,-0.0026,0.59,-2050,50,2050,2448,2095,1967,2135,54,106,1056,90,11
1.457,0,1,dwell,2026-08-05T20:51:37.170268+00:00,0.3,0.1816,0.0,0.0,-2050,0,2050,2448,2095,1966,2135,54,106,1054,90,11
1.508,0,1,dwell,2026-08-05T20:51:37.221159+00:00,0.3,0.1838,0.0013,0.59,-2050,0,2100,2448,2095,1966,2135,54,106,1054,90,11
1.557,0,1,dwell,2026-08-05T20:51:37.270263+00:00,0.3,0.1793,0.0038,0.0,-2000,-50,2050,2448,2095,1966,2135,54,106,1054,90,11
1.61,0,1,ramp_down,2026-08-05T20:51:37.323144+00:00,0.2994,0.1816,0.0,0.0,-2050,0,2050,2448,2095,1968,2135,54,106,1046,90,11
1.657,0,1,ramp_down,2026-08-05T20:51:37.370534+00:00,0.2869,0.1793,0.0038,1.76,-1950,0,2100,2448,2095,1968,2135,54,106,1050,90,11
1.71,0,1,ramp_down,2026-08-05T20:51:37.423340+00:00,0.2743,0.1793,0.0013,0.59,-2000,0,2050,2448,2095,1969,2135,54,106,1048,90,11
1.757,0,1,ramp_down,2026-08-05T20:51:37.470700+00:00,0.2618,0.1816,-0.0026,0.59,-2050,50,2050,2448,2095,1969,2135,54,106,1048,90,11
1.812,0,1,ramp_down,2026-08-05T20:51:37.525199+00:00,0.2493,0.1838,-0.0013,-0.59,-2100,0,2050,2448,2095,1967,2135,54,106,1052,90,11
1.859,0,1,ramp_down,2026-08-05T20:51:37.572885+00:00,0.2368,0.1793,-0.0013,-0.59,-2050,0,2000,2448,2095,1966,2135,54,106,1054,90,11
1.907,0,1,ramp_down,2026-08-05T20:51:37.620867+00:00,0.2243,0.1816,0.0026,2.93,-1950,50,2150,2448,2095,1967,2135,54,106,1052,90,11
1.962,0,1,ramp_down,2026-08-05T20:51:37.676052+00:00,0.2117,0.1816,0.0026,1.17,-2000,0,2100,2448,2095,1967,2135,54,106,1052,90,11
2.008,0,1,ramp_down,2026-08-05T20:51:37.721977+00:00,0.1992,0.1838,0.0013,2.34,-2000,50,2150,2448,2095,1967,2135,54,106,1052,90,11
2.057,0,1,ramp_down,2026-08-05T20:51:37.771120+00:00,0.1867,0.1793,0.0038,0.0,-2000,-50,2050,2448,2095,1966,2135,54,106,1054,90,11
2.112,0,1,ramp_down,2026-08-05T20:51:37.825446+00:00,0.1741,0.1771,0.0,0.0,-2000,0,2000,2448,2095,1967,2135,54,106,1052,90,11
2.16,0,1,ramp_down,2026-08-05T20:51:37.873550+00:00,0.1615,0.1816,0.0,-1.76,-2100,-50,2000,2448,2095,1967,2135,54,106,1052,90,11
2.208,0,1,ramp_down,2026-08-05T20:51:37.922024+00:00,0.149,0.1749,0.0013,0.59,-1950,0,2000,2448,2095,1968,2135,54,106,1050,90,11
2.264,0,1,ramp_down,2026-08-05T20:51:37.977371+00:00,0.1365,0.1771,0.0026,-0.59,-2000,-50,2000,2448,2095,1968,2135,54,106,1050,90,11
2.31,0,1,ramp_down,2026-08-05T20:51:38.024074+00:00,0.124,0.1771,0.0026,1.17,-1950,0,2050,2448,2095,1968,2135,54,106,1050,90,11
2.358,0,1,ramp_down,2026-08-05T20:51:38.072120+00:00,0.1115,0.1749,-0.0038,-0.0,-2000,50,1950,2448,2095,1968,2135,54,106,1050,90,11
2.41,0,1,ramp_down,2026-08-05T20:51:38.123418+00:00,0.0989,0.1771,-0.0051,-0.59,-2050,50,1950,2448,2095,1967,2135,54,106,1052,90,11
2.459,0,1,ramp_down,2026-08-05T20:51:38.172245+00:00,0.0864,0.1683,-0.0026,-1.17,-1950,0,1850,2448,2095,1966,2135,54,106,1058,90,11
2.509,0,1,ramp_down,2026-08-05T20:51:38.222522+00:00,0.0739,0.1528,-0.0013,-0.59,-1750,0,1700,2448,2095,1966,2135,54,106,1052,90,11
2.56,0,1,ramp_down,2026-08-05T20:51:38.273299+00:00,0.0613,0.1439,0.0013,-1.17,-1650,-50,1600,2448,2095,1970,2135,54,106,1042,90,11
2.611,0,1,ramp_down,2026-08-05T20:51:38.324359+00:00,0.0488,0.1306,0.0013,0.59,-1450,0,1500,2448,2095,1973,2135,54,106,20,90,11
2.665,0,1,ramp_down,2026-08-05T20:51:38.378846+00:00,0.0361,0.1262,0.0038,0.0,-1400,-50,1450,2448,2095,1974,2135,54,106,0,90,11
2.71,0,1,ramp_down,2026-08-05T20:51:38.423595+00:00,0.0236,0.1196,0.0026,-0.59,-1350,-50,1350,2448,2095,1974,2135,54,106,0,90,11
2.761,0,1,ramp_down,2026-08-05T20:51:38.474153+00:00,0.011,0.1173,0.0013,2.34,-1250,50,1400,2448,2095,1973,2135,54,106,0,90,11
4.321,1,-1,ramp_up,2026-08-05T20:51:40.035043+00:00,-0.0,0.0,0.0,0.0,0,0,0,2448,2095,1970,2135,54,106,1046,90,11
4.369,1,-1,ramp_up,2026-08-05T20:51:40.082431+00:00,-0.0125,0.0022,-0.0013,-0.59,-50,0,0,2448,2095,1970,2135,54,106,1046,90,11
4.419,1,-1,ramp_up,2026-08-05T20:51:40.132623+00:00,-0.025,0.0,0.0,0.0,0,0,0,2448,2095,1971,2135,54,106,0,90,11
4.469,1,-1,ramp_up,2026-08-05T20:51:40.182509+00:00,-0.0376,0.0,0.0,0.0,0,0,0,2448,2095,1971,2135,54,106,1044,90,11
4.52,1,-1,ramp_up,2026-08-05T20:51:40.233692+00:00,-0.0501,-0.0022,0.0013,0.59,50,0,0,2448,2095,1971,2135,54,106,1044,90,11
4.571,1,-1,ramp_up,2026-08-05T20:51:40.284545+00:00,-0.0626,-0.0089,-0.0026,-2.93,0,-50,-200,2448,2095,1971,2135,54,106,1044,90,11
4.619,1,-1,ramp_up,2026-08-05T20:51:40.332613+00:00,-0.0751,-0.0199,0.0064,1.17,300,-50,-150,2448,2095,1971,2135,54,106,1044,90,11
4.669,1,-1,ramp_up,2026-08-05T20:51:40.382680+00:00,-0.0876,-0.0376,-0.0038,0.0,400,50,-450,2448,2095,1973,2135,54,106,20,90,11
4.719,1,-1,ramp_up,2026-08-05T20:51:40.432754+00:00,-0.1002,-0.0443,-0.0,-1.76,450,-50,-550,2448,2095,1974,2135,54,106,0,90,11
4.77,1,-1,ramp_up,2026-08-05T20:51:40.483534+00:00,-0.1127,-0.0598,0.0064,-0.59,700,-100,-650,2448,2095,1974,2135,54,106,0,90,11
4.819,1,-1,ramp_up,2026-08-05T20:51:40.533007+00:00,-0.1252,-0.0664,0.0026,-0.59,750,-50,-750,2448,2095,1974,2135,54,106,0,90,11
4.869,1,-1,ramp_up,2026-08-05T20:51:40.582991+00:00,-0.1377,-0.0775,0.0013,-1.17,850,-50,-900,2448,2095,1974,2135,54,106,0,90,11
4.919,1,-1,ramp_up,2026-08-05T20:51:40.633084+00:00,-0.1502,-0.0819,-0.0013,-0.59,900,0,-950,2448,2095,1972,2135,54,106,1042,90,11
4.969,1,-1,ramp_up,2026-08-05T20:51:40.683127+00:00,-0.1627,-0.093,-0.0026,-1.17,1000,0,-1100,2448,2095,1972,2135,54,106,1042,90,11
5.021,1,-1,ramp_up,2026-08-05T20:51:40.734153+00:00,-0.1753,-0.1018,-0.0,0.0,1150,0,-1150,2448,2095,1973,2135,54,106,20,90,11
5.07,1,-1,ramp_up,2026-08-05T20:51:40.783265+00:00,-0.1878,-0.1085,-0.0013,1.17,1250,50,-1200,2448,2095,1973,2135,54,106,0,90,11
5.12,1,-1,ramp_up,2026-08-05T20:51:40.834063+00:00,-0.2003,-0.1173,0.0013,0.59,1350,0,-1300,2448,2095,1973,2135,54,106,0,90,11
5.17,1,-1,ramp_up,2026-08-05T20:51:40.883528+00:00,-0.2128,-0.1306,0.0013,0.59,1500,0,-1450,2448,2095,1974,2135,54,106,0,90,11
5.22,1,-1,ramp_up,2026-08-05T20:51:40.933685+00:00,-0.2254,-0.1417,-0.0,1.76,1650,50,-1550,2448,2095,1974,2135,54,106,0,90,11
5.27,1,-1,ramp_up,2026-08-05T20:51:40.983705+00:00,-0.2379,-0.1461,0.0026,1.17,1700,0,-1600,2448,2095,1974,2135,54,106,0,90,11
5.321,1,-1,ramp_up,2026-08-05T20:51:41.034154+00:00,-0.2504,-0.1528,0.0013,2.34,1800,50,-1650,2448,2095,1971,2135,54,106,1052,90,11
5.37,1,-1,ramp_up,2026-08-05T20:51:41.083885+00:00,-0.2629,-0.1616,-0.0013,-0.59,1800,0,-1850,2448,2095,1969,2135,54,106,1048,90,11
5.422,1,-1,ramp_up,2026-08-05T20:51:41.135337+00:00,-0.2754,-0.1727,-0.0026,-1.17,1900,0,-2000,2448,2095,1968,2135,54,106,1050,90,11
5.47,1,-1,ramp_up,2026-08-05T20:51:41.183927+00:00,-0.2879,-0.1749,-0.0038,-0.0,1950,50,-2000,2448,2095,1968,2136,54,106,1050,92,11
5.52,1,-1,dwell,2026-08-05T20:51:41.233894+00:00,-0.3,-0.1705,0.0013,0.59,1950,0,-1900,2448,2095,1968,2136,54,106,1050,92,11
5.57,1,-1,dwell,2026-08-05T20:51:41.284041+00:00,-0.3,-0.1749,-0.0013,-0.59,1950,0,-2000,2448,2095,1968,2136,54,106,1050,92,11
5.621,1,-1,dwell,2026-08-05T20:51:41.334194+00:00,-0.3,-0.1749,0.0013,0.59,2000,0,-1950,2448,2095,1968,2136,54,106,1050,92,11
5.671,1,-1,dwell,2026-08-05T20:51:41.384320+00:00,-0.3,-0.1727,0.0026,1.17,2000,0,-1900,2448,2095,1968,2136,54,106,1050,92,11
5.722,1,-1,dwell,2026-08-05T20:51:41.435797+00:00,-0.3,-0.1727,0.0026,-0.59,1950,-50,-1950,2448,2095,1967,2136,54,106,1052,92,11
5.771,1,-1,dwell,2026-08-05T20:51:41.484315+00:00,-0.3,-0.1749,-0.0038,-0.0,1950,50,-2000,2448,2095,1968,2136,54,106,1046,92,11
5.822,1,-1,dwell,2026-08-05T20:51:41.535214+00:00,-0.3,-0.1749,0.0013,0.59,2000,0,-1950,2448,2095,1969,2136,54,106,1044,92,11
5.871,1,-1,dwell,2026-08-05T20:51:41.584533+00:00,-0.3,-0.1771,-0.0026,-1.17,1950,0,-2050,2448,2095,1969,2136,54,106,1048,92,11
5.921,1,-1,ramp_down,2026-08-05T20:51:41.634591+00:00,-0.2994,-0.1816,0.0026,1.17,2100,0,-2000,2448,2095,1969,2136,54,106,1048,92,11
5.971,1,-1,ramp_down,2026-08-05T20:51:41.684767+00:00,-0.2869,-0.1838,0.0013,0.59,2100,0,-2050,2448,2095,1970,2136,54,106,1046,92,11
6.021,1,-1,ramp_down,2026-08-05T20:51:41.734851+00:00,-0.2743,-0.1816,0.0026,1.17,2100,0,-2000,2448,2095,1968,2136,54,106,1050,92,11
6.071,1,-1,ramp_down,2026-08-05T20:51:41.784782+00:00,-0.2618,-0.1793,-0.0013,-0.59,2000,0,-2050,2448,2095,1967,2136,54,106,1052,92,11
6.121,1,-1,ramp_down,2026-08-05T20:51:41.834803+00:00,-0.2493,-0.186,-0.0,0.0,2100,0,-2100,2448,2095,1967,2136,54,106,1052,92,11
6.171,1,-1,ramp_down,2026-08-05T20:51:41.885085+00:00,-0.2368,-0.1793,-0.0038,0.0,2000,50,-2050,2448,2095,1967,2136,54,106,1052,92,11
6.221,1,-1,ramp_down,2026-08-05T20:51:41.935092+00:00,-0.2243,-0.1771,-0.0,0.0,2000,0,-2000,2448,2095,1967,2136,54,106,1052,92,11
6.272,1,-1,ramp_down,2026-08-05T20:51:41.985484+00:00,-0.2117,-0.1793,-0.0038,0.0,2000,50,-2050,2448,2095,1968,2136,54,106,1046,92,11
6.322,1,-1,ramp_down,2026-08-05T20:51:42.035445+00:00,-0.1992,-0.1816,-0.0,0.0,2050,0,-2050,2448,2095,1968,2136,54,106,1050,92,11
6.374,1,-1,ramp_down,2026-08-05T20:51:42.087695+00:00,-0.1867,-0.1793,-0.0013,-0.59,2000,0,-2050,2448,2095,1969,2136,54,106,1044,92,11
6.424,1,-1,ramp_down,2026-08-05T20:51:42.137218+00:00,-0.1742,-0.1793,-0.0013,-0.59,2000,0,-2050,2448,2095,1969,2136,54,106,1048,92,11
6.472,1,-1,ramp_down,2026-08-05T20:51:42.185531+00:00,-0.1617,-0.1793,0.0013,0.59,2050,0,-2000,2448,2095,1969,2136,54,106,1048,92,11
6.522,1,-1,ramp_down,2026-08-05T20:51:42.235545+00:00,-0.1491,-0.1749,-0.0013,-0.59,1950,0,-2000,2448,2095,1968,2136,54,106,1050,92,11
6.572,1,-1,ramp_down,2026-08-05T20:51:42.285782+00:00,-0.1366,-0.1771,-0.0,0.0,2000,0,-2000,2448,2095,1968,2136,54,106,1050,92,11
6.622,1,-1,ramp_down,2026-08-05T20:51:42.335688+00:00,-0.1241,-0.1793,-0.0013,-0.59,2000,0,-2050,2448,2095,1967,2136,54,106,1056,92,11
6.672,1,-1,ramp_down,2026-08-05T20:51:42.385820+00:00,-0.1116,-0.1749,0.0013,0.59,2000,0,-1950,2448,2095,1967,2136,54,106,1052,92,11
6.722,1,-1,ramp_down,2026-08-05T20:51:42.435866+00:00,-0.0991,-0.1749,-0.0013,-0.59,1950,0,-2000,2448,2095,1967,2136,54,106,1052,92,11
6.772,1,-1,ramp_down,2026-08-05T20:51:42.485980+00:00,-0.0865,-0.1661,-0.0038,0.0,1850,50,-1900,2448,2095,1968,2136,54,106,1046,92,11
6.823,1,-1,ramp_down,2026-08-05T20:51:42.536416+00:00,-0.074,-0.1572,0.0013,0.59,1800,0,-1750,2448,2095,1968,2136,54,106,1050,92,11
6.872,1,-1,ramp_down,2026-08-05T20:51:42.585988+00:00,-0.0615,-0.1483,-0.0013,-0.59,1650,0,-1700,2448,2095,1967,2136,54,106,1056,92,11
6.922,1,-1,ramp_down,2026-08-05T20:51:42.636127+00:00,-0.049,-0.1351,-0.0013,-0.59,1500,0,-1550,2448,2095,1967,2136,54,106,1052,92,11
6.973,1,-1,ramp_down,2026-08-05T20:51:42.686275+00:00,-0.0365,-0.1284,0.0026,-0.59,1450,-50,-1450,2448,2095,1966,2136,54,106,1058,92,11
7.023,1,-1,ramp_down,2026-08-05T20:51:42.736256+00:00,-0.0239,-0.1218,0.0013,0.59,1400,0,-1350,2448,2095,1966,2136,54,106,1054,92,11
7.073,1,-1,ramp_down,2026-08-05T20:51:42.786373+00:00,-0.0114,-0.1107,-0.0,0.0,1250,0,-1250,2448,2095,1966,2136,54,106,1054,92,11
8.635,2,1,ramp_up,2026-08-05T20:51:44.348774+00:00,0.0,0.0,0.0,0.0,0,0,0,2448,2095,1967,2136,54,106,1052,92,11
8.685,2,1,ramp_up,2026-08-05T20:51:44.398593+00:00,0.0125,0.0,0.0,0.0,0,0,0,2448,2095,1967,2136,54,106,1052,92,11
8.734,2,1,ramp_up,2026-08-05T20:51:44.447490+00:00,0.025,0.0,0.0,0.0,0,0,0,2448,2095,1967,2136,54,106,1052,92,11
8.784,2,1,ramp_up,2026-08-05T20:51:44.497509+00:00,0.0376,0.0,0.0,0.0,0,0,0,2448,2095,1968,2136,54,106,1050,92,11
8.834,2,1,ramp_up,2026-08-05T20:51:44.547634+00:00,0.0501,0.0022,-0.0013,-0.59,-50,0,0,2448,2095,1968,2136,54,106,1050,92,11
8.887,2,1,ramp_up,2026-08-05T20:51:44.600266+00:00,0.0626,0.0066,-0.0013,-0.59,-100,0,50,2448,2095,1968,2136,54,106,1050,92,11
8.934,2,1,ramp_up,2026-08-05T20:51:44.647948+00:00,0.0751,0.0332,0.0013,0.59,-350,0,400,2448,2095,1967,2136,54,106,1052,92,11
8.984,2,1,ramp_up,2026-08-05T20:51:44.697842+00:00,0.0876,0.0376,0.0013,0.59,-400,0,450,2448,2095,1966,2136,54,106,1058,92,11
9.036,2,1,ramp_up,2026-08-05T20:51:44.749141+00:00,0.1002,0.0487,-0.0077,1.76,-550,150,550,2448,2095,1966,2136,54,106,1054,92,11
9.088,2,1,ramp_up,2026-08-05T20:51:44.801754+00:00,0.1127,0.0598,-0.0013,1.17,-650,50,700,2448,2095,1966,2136,54,106,1054,92,11
9.135,2,1,ramp_up,2026-08-05T20:51:44.848369+00:00,0.1252,0.0686,-0.0013,-0.59,-800,0,750,2448,2095,1966,2136,54,106,1054,92,11
9.185,2,1,ramp_up,2026-08-05T20:51:44.898268+00:00,0.1377,0.0775,-0.0013,-0.59,-900,0,850,2448,2095,1966,2136,54,106,1054,92,11
9.236,2,1,ramp_up,2026-08-05T20:51:44.949967+00:00,0.1503,0.0864,0.0013,0.59,-950,0,1000,2448,2095,1967,2136,54,106,1052,92,11
9.285,2,1,ramp_up,2026-08-05T20:51:44.998420+00:00,0.1628,0.0952,-0.0013,-0.59,-1100,0,1050,2448,2095,1967,2136,54,106,1052,92,11
9.335,2,1,ramp_up,2026-08-05T20:51:45.048521+00:00,0.1753,0.0996,-0.0013,-0.59,-1150,0,1100,2448,2095,1967,2136,54,106,1052,92,11
9.385,2,1,ramp_up,2026-08-05T20:51:45.098508+00:00,0.1878,0.1107,0.0051,2.34,-1150,0,1350,2448,2095,1967,2136,54,106,1052,92,11
9.435,2,1,ramp_up,2026-08-05T20:51:45.148815+00:00,0.2003,0.1196,0.0026,1.17,-1300,0,1400,2448,2095,1967,2136,54,106,1052,92,11
9.488,2,1,ramp_up,2026-08-05T20:51:45.201292+00:00,0.2129,0.1284,0.0077,0.0,-1400,-100,1500,2448,2095,1967,2136,54,106,1052,92,11
9.535,2,1,ramp_up,2026-08-05T20:51:45.248865+00:00,0.2254,0.1328,0.0026,1.17,-1450,0,1550,2448,2095,1967,2136,54,106,1052,92,11
9.585,2,1,ramp_up,2026-08-05T20:51:45.298855+00:00,0.2379,0.1506,0.0,1.76,-1650,50,1750,2448,2095,1967,2136,54,106,1052,92,11
9.635,2,1,ramp_up,2026-08-05T20:51:45.348970+00:00,0.2504,0.1528,-0.0013,-0.59,-1750,0,1700,2448,2095,1966,2136,54,106,1058,92,11
9.686,2,1,ramp_up,2026-08-05T20:51:45.399540+00:00,0.2629,0.1638,0.0,0.0,-1850,0,1850,2448,2095,1966,2136,54,106,1054,92,11
9.736,2,1,ramp_up,2026-08-05T20:51:45.449662+00:00,0.2755,0.1705,-0.0064,-1.17,-2000,50,1850,2448,2095,1966,2136,54,106,1054,92,11
9.786,2,1,ramp_up,2026-08-05T20:51:45.499132+00:00,0.288,0.1771,-0.0026,0.59,-2000,50,2000,2448,2095,1968,2136,54,106,1042,92,11
9.84,2,1,dwell,2026-08-05T20:51:45.554072+00:00,0.3,0.1771,0.0026,1.17,-1950,0,2050,2448,2095,1969,2136,54,106,1044,92,11
9.886,2,1,dwell,2026-08-05T20:51:45.599441+00:00,0.3,0.1793,0.0013,-1.17,-2050,-50,2000,2448,2095,1970,2136,54,106,1046,92,11
9.936,2,1,dwell,2026-08-05T20:51:45.649562+00:00,0.3,0.1771,0.0051,-1.17,-2000,-100,2000,2448,2095,1970,2136,54,106,1046,92,11
9.986,2,1,dwell,2026-08-05T20:51:45.699559+00:00,0.3,0.1816,0.0051,0.59,-2000,-50,2100,2448,2095,1969,2136,54,106,1048,92,11
10.036,2,1,dwell,2026-08-05T20:51:45.749561+00:00,0.3,0.1793,-0.0013,1.17,-2000,50,2050,2448,2095,1969,2136,54,106,1048,92,11
10.087,2,1,dwell,2026-08-05T20:51:45.800429+00:00,0.3,0.1816,-0.0026,0.59,-2050,50,2050,2448,2095,1967,2136,54,106,1056,92,11
10.137,2,1,dwell,2026-08-05T20:51:45.851058+00:00,0.3,0.1793,0.0038,1.76,-1950,0,2100,2448,2095,1967,2136,54,106,1052,92,11
10.188,2,1,dwell,2026-08-05T20:51:45.901473+00:00,0.3,0.1793,-0.0038,1.76,-2000,100,2050,2448,2095,1967,2136,54,106,1052,92,11
10.238,2,1,ramp_down,2026-08-05T20:51:45.951909+00:00,0.2989,0.1771,0.0,1.76,-1950,50,2050,2448,2095,1968,2136,54,106,1046,92,11
10.293,2,1,ramp_down,2026-08-05T20:51:46.006607+00:00,0.2863,0.1816,0.0077,1.76,-1950,-50,2150,2448,2095,1968,2136,54,106,1050,92,11
10.339,2,1,ramp_down,2026-08-05T20:51:46.052192+00:00,0.2738,0.1793,0.0089,0.59,-1950,-100,2100,2448,2095,1967,2136,54,106,1052,92,11
10.389,2,1,ramp_down,2026-08-05T20:51:46.102913+00:00,0.2612,0.1771,0.0051,0.59,-1950,-50,2050,2448,2095,1967,2136,54,106,1052,92,11
10.44,2,1,ramp_down,2026-08-05T20:51:46.153473+00:00,0.2486,0.1816,-0.0026,0.59,-2050,50,2050,2448,2095,1967,2136,54,106,1052,92,11
