elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
567.6,2026-08-05T04:15:49.637202+00:00,head,head_motor_2,1944,27,0,0,,
567.6,2026-08-05T04:15:49.637202+00:00,head,base_left_wheel,3449,26,0,0,,
567.6,2026-08-05T04:15:49.637202+00:00,head,base_back_wheel,3490,28,0,0,,
567.6,2026-08-05T04:15:49.637202+00:00,head,base_right_wheel,2180,27,0,0,,
568.6,2026-08-05T04:15:50.638238+00:00,arms,left_shoulder_pan,1851,38,1,1060,1857,1851
568.6,2026-08-05T04:15:50.638238+00:00,arms,left_shoulder_lift,2402,36,2,64,2389,2402
568.6,2026-08-05T04:15:50.638238+00:00,arms,left_elbow_flex,1643,36,3,68,1629,1643
568.6,2026-08-05T04:15:50.638238+00:00,arms,left_wrist_flex,2174,35,1,32,2169,2173
568.6,2026-08-05T04:15:50.638238+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
568.6,2026-08-05T04:15:50.638238+00:00,arms,left_gripper,2014,37,0,0,2014,2014
568.6,2026-08-05T04:15:50.638238+00:00,arms,right_shoulder_pan,1968,38,1,1050,1974,1968
568.6,2026-08-05T04:15:50.638238+00:00,arms,right_shoulder_lift,2098,40,5,112,2049,2096
568.6,2026-08-05T04:15:50.638238+00:00,arms,right_elbow_flex,2128,41,4,76,2097,2127
568.6,2026-08-05T04:15:50.638238+00:00,arms,right_wrist_flex,1986,35,0,34,1976,1985
568.6,2026-08-05T04:15:50.638238+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
568.6,2026-08-05T04:15:50.638238+00:00,arms,right_gripper,2460,39,1,42,2446,2460
568.6,2026-08-05T04:15:50.638238+00:00,head,head_motor_1,2158,26,0,0,,
568.6,2026-08-05T04:15:50.638238+00:00,head,head_motor_2,1944,28,0,0,,
568.6,2026-08-05T04:15:50.638238+00:00,head,base_left_wheel,3449,27,0,0,,
568.6,2026-08-05T04:15:50.638238+00:00,head,base_back_wheel,3490,28,0,0,,
568.6,2026-08-05T04:15:50.638238+00:00,head,base_right_wheel,2180,27,0,0,,
