elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
9.0,2026-08-04T18:35:35.261452+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
9.0,2026-08-04T18:35:35.261452+00:00,arms,right_gripper,2071,38,0,0,2070,2070
9.0,2026-08-04T18:35:35.261452+00:00,head,head_motor_1,2158,26,0,0,,
9.0,2026-08-04T18:35:35.261452+00:00,head,head_motor_2,1944,28,0,0,,
9.0,2026-08-04T18:35:35.261452+00:00,head,base_left_wheel,3461,28,0,0,,
9.0,2026-08-04T18:35:35.261452+00:00,head,base_back_wheel,3496,29,0,0,,
9.0,2026-08-04T18:35:35.261452+00:00,head,base_right_wheel,2173,28,0,0,,
10.0,2026-08-04T18:35:36.262553+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
10.0,2026-08-04T18:35:36.262553+00:00,arms,left_shoulder_lift,2404,34,3,72,2389,2404
10.0,2026-08-04T18:35:36.262553+00:00,arms,left_elbow_flex,1640,35,2,56,1629,1640
10.0,2026-08-04T18:35:36.262553+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2174
10.0,2026-08-04T18:35:36.262553+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
10.0,2026-08-04T18:35:36.262553+00:00,arms,left_gripper,2013,38,0,0,2014,2013
10.0,2026-08-04T18:35:36.262553+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
10.0,2026-08-04T18:35:36.262553+00:00,arms,right_shoulder_lift,2152,34,28,220,2049,2150
10.0,2026-08-04T18:35:36.262553+00:00,arms,right_elbow_flex,2166,37,20,152,2097,2166
10.0,2026-08-04T18:35:36.262553+00:00,arms,right_wrist_flex,2000,35,2,62,1976,2000
10.0,2026-08-04T18:35:36.262553+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
10.0,2026-08-04T18:35:36.262553+00:00,arms,right_gripper,2071,38,0,0,2070,2070
10.0,2026-08-04T18:35:36.262553+00:00,head,head_motor_1,2158,26,0,0,,
10.0,2026-08-04T18:35:36.262553+00:00,head,head_motor_2,1944,28,0,0,,
10.0,2026-08-04T18:35:36.262553+00:00,head,base_left_wheel,3461,28,0,0,,
10.0,2026-08-04T18:35:36.262553+00:00,head,base_back_wheel,3496,29,0,0,,
10.0,2026-08-04T18:35:36.262553+00:00,head,base_right_wheel,2173,28,0,0,,
11.0,2026-08-04T18:35:37.263649+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
11.0,2026-08-04T18:35:37.263649+00:00,arms,left_shoulder_lift,2404,33,3,72,2389,2404
